impoundment_Qin,impoundment_evap_mgd,impoundment_Qout,impoundment_lake_elev,impoundment_Storage,impoundment_refill_full_mgd,impoundment_demand,impoundment_use_remain_mg,impoundment_days_remaining,impoundment_max_usable,impoundment_riser_head,impoundment_riser_mode,impoundment_riser_flow,impoundment_riser_diameter,impoundment_demand_met_mgd,impoundment_its,cbp_runoff_suro,cbp_runoff_agwo,cbp_runoff_ifwo,cbp_runoff_Qout,cbp_runoff_Runit,cbp_runoff_area_sqmi,local_channel_Qin,local_channel_Rin,local_channel_Qout,local_channel_area,local_channel_demand,simple_release,tiered_release,Qtrib,wd_child_mgd,wd_upstream_mgd,ps_upstream_mgd,ps_child_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,run_mode,season,imp_lat,imp_lon,release_type,Qlocal,Qup,ps_mgd,wd_cumulative_mgd,ps_cumulative_mgd,wd_mgd,zero_value,week,Listen on Parent,Broadcast to Parent,impoundment,release,local_channel,Listen to Children,cbp_runoff,Qout,Send to Children
"0","0","0","7.4068","32.903","7560.3674267101","0","10.717589576547","0","1000","0","","0","","0","501","0","12.389706892055","2.10672643062","14.496433322675","0.48800518078214","29.705490625","0","0","0","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","609998400","5","","38.94615","-77.31115","1","0","0","0","0","0","0","0","18","0","0","","0","","0","","0","0"
"0.43009609480515","0","0.016489259732855","7.4138727927844","32.937182383064","7560.1002028686","0","10.728723903278","0","1000","0.0073547637465534","","0.016489259732855","","0","18","0","12.349568805908","2.0085041743639","14.358072980272","0.48334744446834","29.705490625","0.43009609480515","0.43009609480515","0.43009609480515","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610002000","5","","38.94615","-77.31115","1","0.43009609480515","0","0","0","0","0","0","18","0","0","","0","","0","","0.016489259732855","0"
"0.42599106830525","0","0.044016810965563","7.4204046596251","32.968750503505","7559.8534162592","0","10.739006678666","0","1000","0.014357359427412","","0.044016810965563","","0","18","0","12.309569633733","1.914862628438","14.224432262171","0.47884858869155","29.705490625","0.42599106830525","0.42599106830525","0.42599106830525","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610005600","5","","38.94615","-77.31115","1","0.42599106830525","0","0","0","0","0","0","18","0","0","","0","","0","","0.044016810965563","0"
"0.42202606879933","0","0.075660335595164","7.4263276107246","32.997375770712","7559.6296356687","0","10.748330869939","0","1000","0.020821423665514","","0.075660335595164","","0","17","0","12.269704542302","1.8255856018663","14.095290144168","0.47450117293487","29.705490625","0.42202606879933","0.42202606879933","0.42202606879933","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610009200","5","","38.94615","-77.31115","1","0.42202606879933","0","0","0","0","0","0","18","0","0","","0","","0","","0.075660335595164","0"
"0.41819453869867","0","0.10853995621033","7.4316227908594","33.022967058521","7559.4295734839","0","10.756666794307","0","1000","0.02667885452659","","0.10853995621033","","0","18","0","12.229976638537","1.7404714504505","13.970448088988","0.47029851367714","29.705490625","0.41819453869867","0.41819453869867","0.41819453869867","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610012800","5","","38.94615","-77.31115","1","0.41819453869867","0","0","0","0","0","0","18","0","0","","0","","0","","0.10853995621033","0"
"0.41449058758149","0","0.14065096970316","7.4363055250629","33.045598431899","7559.2526506952","0","10.764038577166","0","1000","0.031910696059265","","0.14065096970316","","0","16","0","12.190383889523","1.6593260314962","13.84970992102","0.46623400689985","29.705490625","0.41449058758149","0.41449058758149","0.41449058758149","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610016400","5","","38.94615","-77.31115","1","0.41449058758149","0","0","0","0","0","0","18","0","0","","0","","0","","0.14065096970316","0"
"0.41090839509448","0","0.17094078804244","7.4404090383893","33.06543046554","7559.0976119958","0","10.770498522977","0","1000","0.036532173767418","","0.17094078804244","","0","14","0","12.150926879464","1.5819632964045","13.732890175869","0.46230140916479","29.705490625","0.41090839509448","0.41090839509448","0.41090839509448","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610020000","5","","38.94615","-77.31115","1","0.41090839509448","0","0","0","0","0","0","18","0","0","","0","","0","","0.17094078804244","0"
"0.40744245867639","0","0.19890723592074","7.4439750491361","33.08266478147","7558.9628811872","0","10.776112306668","0","1000","0.040576418609876","","0.19890723592074","","0","17","0","12.111590941591","1.5082078295772","13.619798771168","0.45849432157522","29.705490625","0.40744245867639","0.40744245867639","0.40744245867639","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610023600","5","","38.94615","-77.31115","1","0.40744245867639","0","0","0","0","0","0","18","0","0","","0","","0","","0.19890723592074","0"
"0.40408713875493","0","0.22420088370752","7.4470511545067","33.097531414119","7558.8466599548","0","10.780954858019","0","1000","0.044085052445693","","0.22420088370752","","0","17","0","12.072372074618","1.4378909371071","13.510263011725","0.45480693055293","29.705490625","0.40408713875493","0.40408713875493","0.40408713875493","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610027200","5","","38.94615","-77.31115","1","0.40408713875493","0","0","0","0","0","0","18","0","0","","0","","0","","0.22420088370752","0"
"0.40083731161956","0","0.24649056688135","7.4496905270942","33.110287343436","7558.7469393347","0","10.785109883855","0","1000","0.047105584861633","","0.24649056688135","","0","18","0","12.033269399153","1.3708523338563","13.404121733009","0.45123381068576","29.705490625","0.40083731161956","0.40083731161956","0.40083731161956","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1989","1989-05-01","","610030800","5","","38.94615","-77.31115","1","0.40083731161956","0","0","0","0","0","0","18","0","0","","0","","0","","0.24649056688135","0"
