impoundment_Qin,impoundment_evap_mgd,impoundment_Qout,impoundment_lake_elev,impoundment_Storage,impoundment_refill_full_mgd,impoundment_demand,impoundment_use_remain_mg,impoundment_days_remaining,impoundment_max_usable,impoundment_riser_head,impoundment_riser_mode,impoundment_riser_flow,impoundment_riser_diameter,impoundment_demand_met_mgd,impoundment_its,cbp_runoff_suro,cbp_runoff_agwo,cbp_runoff_ifwo,cbp_runoff_Qout,cbp_runoff_Runit,cbp_runoff_area_sqmi,local_channel_Qin,local_channel_Rin,local_channel_Qout,local_channel_area,local_channel_demand,simple_release,tiered_release,Qtrib,wd_child_mgd,wd_upstream_mgd,ps_upstream_mgd,ps_child_mgd,name,description,componentid,subshedid,dt,month,day,year,thisdate,time,timestamp,run_mode,season,imp_lat,imp_lon,release_type,Qlocal,Qup,ps_mgd,wd_cumulative_mgd,ps_cumulative_mgd,wd_mgd,zero_value,week,Listen on Parent,Broadcast to Parent,impoundment,release,local_channel,Listen to Children,cbp_runoff,Qout,Send to Children
"0","0","0","3.2536","15","7700.325732899","0","4.885993485342","0","1000","0","","0","","0","501","0","12.280111950248","0.0021106420971873","12.282222592346","0.41346641088665","29.705490625","0","0","0","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546840000","5","","38.94615","-77.31115","1","0","0","0","0","0","0","0","18","0","0","","0","","0","","0","0"
"0.36440246058543","0","0.36440246058543","3.2536","15","7700.325732899","0","4.885993485342","0","1000","0.0062021665188117","","0.36440246058543","","0","501","0","12.238395307714","0.0020122376052292","12.240407545319","0.41205875707764","29.705490625","0.36440246058543","0.36440246058543","0.36440246058543","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546843600","5","","38.94615","-77.31115","1","0.36440246058543","0","0","0","0","0","0","18","0","0","","0","","0","","0.36440246058543","0"
"0.3631618458749","0","0.012717482493391","3.259564598301","15.028962344081","7700.0993171798","0","4.8954274736421","0","1000","0.0061810511316982","","0.012717482493391","","0","16","0","12.196823660017","7.53808407066e-05","12.196899040858","0.41059409503887","29.705490625","0.3631618458749","0.3631618458749","0.3631618458749","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546847200","5","","38.94615","-77.31115","1","0.3631618458749","0","0","0","0","0","0","18","0","0","","0","","0","","0.012717482493391","0"
"0.36187098781049","0","0.034465598788862","3.2651370709418","15.056020640694","7699.8877865223","0","4.9042412510405","0","1000","0.012123678898603","","0.034465598788862","","0","14","0","12.15539393342","7.18663637142e-05","12.155465799783","0.409199294273","29.705490625","0.36187098781049","0.36187098781049","0.36187098781049","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546850800","5","","38.94615","-77.31115","1","0.36187098781049","0","0","0","0","0","0","18","0","0","","0","","0","","0.034465598788862","0"
"0.36064170093802","0","0.059640392014319","3.2702601434845","15.080896781928","7699.6933150598","0","4.912344228641","0","1000","0.017675228953276","","0.059640392014319","","0","17","0","12.114109510924","6.8515729933933e-05","12.114178026654","0.40780939051243","29.705490625","0.36064170093802","0.36064170093802","0.36064170093802","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546854400","5","","38.94615","-77.31115","1","0.36064170093802","0","0","0","0","0","0","18","0","0","","0","","0","","0.059640392014319","0"
"0.35941672996821","0","0.086282066870612","3.2749089229134","15.103469894581","7699.5168477297","0","4.9196970340653","0","1000","0.022777452366924","","0.086282066870612","","0","16","0","12.072966463226","6.532134190527e-05","12.073031784568","0.40642425122605","29.705490625","0.35941672996821","0.35941672996821","0.35941672996821","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546858000","5","","38.94615","-77.31115","1","0.35941672996821","0","0","0","0","0","0","18","0","0","","0","","0","","0.086282066870612","0"
"0.35819595809674","0","0.11284196858535","3.2790848724845","15.123747083796","7699.3583289866","0","4.9263019816926","0","1000","0.027405454135773","","0.11284196858535","","0","17","0","12.031839997903","0","12.031839997903","0.40503757873561","29.705490625","0.35819595809674","0.35819595809674","0.35819595809674","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546861600","5","","38.94615","-77.31115","1","0.35819595809674","0","0","0","0","0","0","18","0","0","","0","","0","","0.11284196858535","0"
"0.35697383495871","0","0.13846406942083","3.2828039306645","15.141805742105","7699.2171538076","0","4.932184280816","0","1000","0.031560603048224","","0.13846406942083","","0","17","0","11.990724371738","0","11.990724371738","0.40365347009777","29.705490625","0.35697383495871","0.35697383495871","0.35697383495871","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546865200","5","","38.94615","-77.31115","1","0.35697383495871","0","0","0","0","0","0","18","0","0","","0","","0","","0.13846406942083","0"
"0.35575397143397","0","0.16251177955721","3.2860929322002","15.157776171186","7699.0923035477","0","4.9373863749792","0","1000","0.03525889902838","","0.16251177955721","","0","15","0","11.94960871157","0","11.94960871157","0.40226936031527","29.705490625","0.35575397143397","0.35575397143397","0.35575397143397","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546868800","5","","38.94615","-77.31115","1","0.35575397143397","0","0","0","0","0","0","18","0","0","","0","","0","","0.16251177955721","0"
"0.35453410690039","0","0.18461717514928","3.2889849354633","15.171818892818","7698.9825233135","0","4.9419605514066","0","1000","0.038527138347068","","0.18461717514928","","0","15","0","11.908485367462","0","11.908485367462","0.40088499186208","29.705490625","0.35453410690039","0.35453410690039","0.35453410690039","0.8813351","0","0","0","0","0","0","0","0",,"",0,"","","5","1","1987","1987-05-01","","546872400","5","","38.94615","-77.31115","1","0.35453410690039","0","0","0","0","0","0","18","0","0","","0","","0","","0.18461717514928","0"
