"FacilityID"	"FacilityName"	"FacLong"	"FacLat"	"OutfallID"	"Outfall_Longitude"	"Outfall_Latitude"	"DesignFlow_mgd"	"Measured_Effluent"	"Units"	"Permitted_Limit"	"MP_Begin_Date"	"MP_End_Date"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.864	"MGD"	NA	"03/01/2013"	"03/31/2013"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.781	"MGD"	NA	"01/01/2017"	"01/31/2017"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.735	"MGD"	NA	"09/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448001"	-77.7649999996504	38.5297222220061	0	0.7	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.693	"MGD"	NA	"07/01/2016"	"07/31/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.588	"MGD"	NA	"02/01/2016"	"02/29/2016"	"VPDES_flag_desflow"
"VA0089541"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	-77.447777	38.952277	"VA0089541020"	-77.4299999997918	38.9461111113022	0	0.539	"MGD"	NA	"04/01/2018"	"04/30/2018"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448002"	-77.7677777773584	38.526944444772	0	0.5	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.4968	"MGD"	NA	"03/01/2013"	"03/31/2013"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.433	"MGD"	NA	"06/01/2016"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.432	"MGD"	NA	"06/01/2013"	"06/30/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.432	"MGD"	NA	"07/01/2013"	"07/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.4306	"MGD"	NA	"10/01/2014"	"10/31/2014"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448002"	-77.7677777773584	38.526944444772	0	0.4	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451028"	-77.7825833337642	38.0608888888646	0	0.384	"MGD"	NA	"04/01/2015"	"06/30/2015"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084003"	-80.5847222222656	37.0750000003461	0	0.374	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.3694	"MGD"	NA	"08/01/2016"	"08/31/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.368	"MGD"	NA	"10/01/2015"	"10/31/2015"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084001"	-80.5847222222656	37.0750000003461	0	0.367	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.3636	"MGD"	NA	"05/01/2012"	"05/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.36	"MGD"	NA	"11/01/2012"	"10/31/2013"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.355	"MGD"	NA	"12/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084004"	-80.5847222222656	37.0750000003461	0	0.338	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.336	"MGD"	NA	"06/01/2016"	"06/30/2016"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.33	"MGD"	NA	"05/01/2016"	"05/31/2016"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.3298	"MGD"	NA	"09/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.3219	"MGD"	NA	"10/01/2012"	"10/31/2012"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084005"	-80.5847222222656	37.0750000003461	0	0.317	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.315	"MGD"	NA	"05/01/2017"	"05/31/2017"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577001"	-79.735555555886	37.3830555554337	0	0.315	"MGD"	NA	"12/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451112"	-77.78419444426	38.0516111113546	0	0.3024	"MGD"	NA	"11/01/2011"	"10/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451113"	-77.78419444426	38.0516111113546	0	0.3024	"MGD"	NA	"11/01/2011"	"10/31/2012"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084008"	-80.5847222222656	37.0750000003461	0	0.302	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.301	"MGD"	NA	"05/01/2017"	"05/31/2017"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448101"	-77.7658333335018	38.5297222220061	0	0.3	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0091448"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	-77.7686	38.5292	"VA0091448102"	-77.7661111114523	38.5297222220061	0	0.3	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084003"	-80.5847222222656	37.0750000003461	0	0.2964	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2923	"MGD"	NA	"06/01/2012"	"06/30/2012"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577003"	-79.735555555886	37.3822222223821	0	0.292	"MGD"	NA	"09/01/2016"	"09/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2902	"MGD"	NA	"08/01/2012"	"08/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2902	"MGD"	NA	"11/01/2012"	"11/30/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"06/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"11/01/2016"	"11/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"08/01/2013"	"08/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"01/01/2017"	"01/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"10/01/2017"	"10/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"01/01/2016"	"01/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"07/01/2015"	"07/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"12/01/2014"	"12/31/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"09/01/2017"	"09/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"11/01/2013"	"11/30/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"07/01/2017"	"07/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"03/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"10/01/2013"	"10/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"12/01/2013"	"12/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"09/01/2013"	"09/30/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"03/01/2015"	"03/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"10/01/2014"	"10/31/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"02/01/2017"	"02/28/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"01/01/2015"	"01/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"08/01/2015"	"08/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"11/01/2012"	"10/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"11/01/2011"	"10/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"11/01/2010"	"10/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451104"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2015"	"12/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"01/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.288	"MGD"	NA	"11/01/2010"	"10/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"07/01/2014"	"07/31/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"12/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"12/01/2016"	"12/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"08/01/2017"	"08/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"11/01/2014"	"11/30/2014"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451009"	-77.7919444446764	38.0621111109172	0	0.288	"MGD"	NA	"04/01/2015"	"04/30/2015"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084007"	-80.5847222222656	37.0750000003461	0	0.288	"MGD"	NA	"07/01/2015"	"06/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2844	"MGD"	NA	"02/01/2013"	"02/28/2013"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084001"	-80.5847222222656	37.0750000003461	0	0.2832	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084002"	-80.5847222222656	37.0750000003461	0	0.282	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451103"	-77.78419444426	38.0516111113546	0	0.2808	"MGD"	NA	"11/01/2011"	"10/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2794	"MGD"	NA	"07/01/2012"	"07/31/2012"	"VPDES_flag_desflow"
"VA0087696"	"MADISON WOOD PRESERVERS INCORPORATED"	-78.25142	38.37555	"VA0087696001"	-78.2502777781871	38.3722222225034	0	0.267	"MGD"	NA	"01/01/2016"	"01/31/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2607	"MGD"	NA	"04/01/2016"	"04/30/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451113"	-77.78419444426	38.0516111113546	0	0.2592	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451112"	-77.78419444426	38.0516111113546	0	0.2592	"MGD"	NA	"01/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2592	"MGD"	NA	"12/01/2017"	"12/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2542	"MGD"	NA	"05/01/2015"	"05/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2527	"MGD"	NA	"09/01/2012"	"09/30/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2506	"MGD"	NA	"10/01/2017"	"10/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2491	"MGD"	NA	"12/01/2013"	"12/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2455	"MGD"	NA	"03/01/2015"	"03/31/2015"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2441	"MGD"	NA	"08/01/2013"	"08/31/2013"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2427	"MGD"	NA	"12/01/2011"	"12/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2405	"MGD"	NA	"01/01/2011"	"01/31/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2398	"MGD"	NA	"06/01/2017"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2355	"MGD"	NA	"02/01/2012"	"02/29/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2355	"MGD"	NA	"06/01/2013"	"06/30/2013"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084004"	-80.5847222222656	37.0750000003461	0	0.234	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2326	"MGD"	NA	"03/01/2017"	"03/31/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2319	"MGD"	NA	"08/01/2011"	"08/31/2011"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084008"	-80.5847222222656	37.0750000003461	0	0.2316	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084005"	-80.5847222222656	37.0750000003461	0	0.2316	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2297	"MGD"	NA	"09/01/2011"	"09/30/2011"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084006"	-80.5847222222656	37.0750000003461	0	0.2292	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2283	"MGD"	NA	"01/01/2012"	"01/31/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2276	"MGD"	NA	"05/01/2018"	"05/31/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2275	"MGD"	NA	"02/01/2016"	"02/29/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2254	"MGD"	NA	"04/01/2012"	"04/30/2012"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2254	"MGD"	NA	"12/01/2012"	"12/31/2012"	"VPDES_flag_desflow"
"VA0087084"	"CLAYTOR HYDROELECTRIC PLANT"	-80.575521	37.076756	"VA0087084007"	-80.5847222222656	37.0750000003461	0	0.222	"MGD"	NA	"07/01/2016"	"06/30/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2218	"MGD"	NA	"01/01/2017"	"01/31/2017"	"VPDES_flag_desflow"
"VA0054577"	"BUCKEYE TERMINALS LLC - MONTVALE TERMINAL"	-79.733185	37.383467	"VA0054577003"	-79.735555555886	37.3822222223821	0	0.219	"MGD"	NA	"02/01/2016"	"02/29/2016"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2189	"MGD"	NA	"02/01/2017"	"02/28/2017"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.216	"MGD"	NA	"03/01/2018"	"03/31/2018"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2153	"MGD"	NA	"04/01/2011"	"04/30/2011"	"VPDES_flag_desflow"
"VA0052451"	"DOMINION - NORTH ANNA POWER STATION"	-77.80041	38.05477	"VA0052451020"	-77.7901111107423	38.0621111109172	0	0.2149	"MGD"	NA	"01/01/2015"	"01/31/2015"	"VPDES_flag_desflow"
