"hydrocode"	"varkey"	"propname"	"propvalue"	"proptext"	"propcode"	"startdate"	"enddate"
"echo_VA0067032"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0090425"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0071366"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS | SEDIMENT"	""	""
"echo_VAN040104"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR100540"	"reachcode_rad"	"reachcode_rad"	""	""	"ORGANIC ENRICHMENT/OXYGEN DEPLETION"	""	""
"echo_VA0081779"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL086754"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL030163"	"reachcode_rad"	"reachcode_rad"	""	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0020630"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | PH/ACIDITY/CAUSTIC CONDITIONS"	""	""
"echo_VA0020672"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0091821"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAN040118"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0066460"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0023329"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VAL087718"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0087718"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0023400"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023418"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0085588"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VA0066869"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023558"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0062499"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | PATHOGENS"	""	""
"echo_VA0023582"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023370"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023477"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023345"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023426"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023442"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023540"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0020699"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN040077"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023396"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0063029"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0083402"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0090891"	"reachcode_rad"	"reachcode_rad"	""	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0004138"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0004081"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | DIOXINS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0004146"	"reachcode_rad"	"reachcode_rad"	""	""	"ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION"	""	""
"echo_VAN040086"	"reachcode_rad"	"reachcode_rad"	""	""	"ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION"	""	""
"echo_VA0087033"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0082783"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0087734"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0084069"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0052451"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0083399"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0002071"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | POLYCHLORINATED BIPHENYLS (PCBS) | TOTAL TOXICS_NA"	""	""
"echo_VA0082767"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY"	""	""
"echo_VA0004103"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0091014"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR100799"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0053317"	"reachcode_rad"	"reachcode_rad"	""	""	"TEMPERATURE"	""	""
"echo_VA0092746"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VAR108818"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR10C775"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0057576"	"reachcode_rad"	"reachcode_rad"	""	""	"ALGAL GROWTH | CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAR105317"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VAU001679"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0092550"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0052906"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_WV1008919"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0089001"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0005851"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | DIOXINS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0087629"	"reachcode_rad"	"reachcode_rad"	""	""	"NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""
"echo_VA0084433"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VA0092321"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0029564"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110185"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU000044"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR10D139"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_MD0064556"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0070670"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0089842"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0003077"	"reachcode_rad"	"reachcode_rad"	""	""	"ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0090727"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN040079"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0004669"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0027553"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR105528"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VAU001817"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0087599"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAU001831"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092908"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001819"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0072354"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_WV1018795"	"reachcode_rad"	"reachcode_rad"	""	""	"METALS (OTHER THAN MERCURY) | ORGANIC ENRICHMENT/OXYGEN DEPLETION_NA"	""	""
"echo_WV1005651"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001590"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0024490"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VAU001763"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0020508"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VA0091791"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0080781"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS_PATHOGENS"	""	""
"echo_VAN040143"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS_PATHOGENS"	""	""
"echo_VA0062731"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL026433"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0026433"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""
"echo_VAN010144"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""
"echo_VAU001568"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0062219"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | TEMPERATURE"	""	""
"echo_VA0092380"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_MD0067598"	"reachcode_rad"	"reachcode_rad"	""	""	"NUTRIENTS"	""	""
"echo_VA0089354"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VAU001649"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0065471"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0006220"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0020346"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAL020346"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0071846"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VAR050691"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0081639"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VAU001821"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001753"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR050123"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001605"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0087891"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR103938"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0062031"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001832"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001653"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092592"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU000022"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001549"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0088587"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR040104"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VA0089885"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092134"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_MD0056464"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAL024996"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0024996"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_ALGAL GROWTH | NOXIOUS AQUATIC PLANTS | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0070271"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAU001675"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092258"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0072575"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN040097"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS_PATHOGENS"	""	""
"echo_VA0083135"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS_PATHOGENS"	""	""
"echo_VAL083135"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0089770"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VAN020053"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0077411"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001866"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0087874"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0002585"	"reachcode_rad"	"reachcode_rad"	""	""	"ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0089991"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0076384"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110099"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110180"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110182"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110193"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110183"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAG110181"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAU001638"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0062529"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0029254"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0089206"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN040140"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0060364"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VA0025291"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VAL025291"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VA0023027"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0025992"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | TEMPERATURE"	""	""
"echo_VA0092398"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0090549"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0089214"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092657"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092762"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""
"echo_VA0068110"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAL068110"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0002623"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0061964"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAN010128"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAR220049"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0024147"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA"	""	""
"echo_VA0002402"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | MERCURY | PATHOGENS"	""	""
"echo_VA0092771"	"reachcode_rad"	"reachcode_rad"	""	""	"POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0074161"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL074161"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0092509"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY"	""	""
"echo_VAU001785"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001784"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN020113"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0060429"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0024112"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0004774"	"reachcode_rad"	"reachcode_rad"	""	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_WVG415507"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0023922"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""
"echo_VA0092142"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0091103"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0088561"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0090719"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL023922"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_MERCURY | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""
"echo_VAU001625"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR040113"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAL020273"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN020095"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0025127"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)_PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_WV1018574"	"reachcode_rad"	"reachcode_rad"	""	""	"METALS (OTHER THAN MERCURY) | ORGANIC ENRICHMENT/OXYGEN DEPLETION_NA"	""	""
"echo_VA0092517"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0092738"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0067881"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0062812"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAN010010"	"reachcode_rad"	"reachcode_rad"	""	""	"MERCURY | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAL062812"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001560"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAN010057"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS"	""	""
"echo_VA0091898"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0078484"	"reachcode_rad"	"reachcode_rad"	""	""	"NA_NA"	""	""
"echo_VAU001572"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001727"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001735"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_WV1011995"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001752"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAR050202"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU001591"	"reachcode_rad"	"reachcode_rad"	""	""	"PATHOGENS"	""	""
"echo_VA0089699"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VA0073091"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | ORGANIC ENRICHMENT/OXYGEN DEPLETION | PATHOGENS | POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAU001851"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0089982"	"reachcode_rad"	"reachcode_rad"	""	""	"NOXIOUS AQUATIC PLANTS | PATHOGENS"	""	""
"echo_VAN010011"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS | TEMPERATURE_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VA0077402"	"reachcode_rad"	"reachcode_rad"	""	""	"CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS | TEMPERATURE_CAUSE UNKNOWN - IMPAIRED BIOTA | PATHOGENS"	""	""
"echo_VA0006483"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0003255"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0059072"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0088706"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU000038"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VAU410182"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
"echo_VA0089290"	"reachcode_rad"	"reachcode_rad"	""	""	"POLYCHLORINATED BIPHENYLS (PCBS)"	""	""
"echo_VAR050222"	"reachcode_rad"	"reachcode_rad"	""	""	"NA"	""	""
